Session ID	zTreeID	Date	Semesterzeit	Pruefungszeit	Ferienzeit	Uhrzeit	ID	SessionID	Session	TN	No	Treatment	No_Problem	Session_Problem	Reason_Problem	Treatment_id	Treatment_id2	Slidertask	slider	creative	eke	kek	slider_fair	creative_trans	Subject	Proposer	Subject_Sample	Group	Mannheim	Sudoku	Gift	Turnier	Feedback	Control	Control_Transfer	Gift_Transfer	Slider_Gift_Fairwage	Evaluator1	Score1	Effort1	Pausen1	Evaluator2	Score2	Effort2	Pausen2	Evaluator3	Score3	Effort3	Pausen3	P_Valid1	P_Valid2	P_Valid3	P_Valid	P_Valid_nonspec1	P_Valid_nonspec2	P_Valid_nonspec3	P_Valid_nonspec	P_Flex1	P_Flex2	P_Flex3	P_Flex	P_Original1	P_Original2	P_Original3	P_Original	Answers1	Answers2	Answers3	Gewoehnlich1	Gewoehnlich2	Gewoehnlich3	bonus_dec	Grund fuer Bonus	Grund gegen Bonus	bonus_recvd	fdb_old	feedback_pos	play_comp	bonus_comp	Transfer1	Transfer2	Transfer3	Ge_Transfer1	Ge_Transfer2	Ge_Transfer3	Ge_Transfer4	Ge_Transfer ges	Ge_Transfer in %	Diff Ge_Tr4-1	Payoff	Fairwage	Adequate_Wage	estimation_ProfitperAnswer	intmot1	intmot2	intmot3	intmot4	self_det_1	self_det_2	self_det_3	self_det_4	self_det_5	pressure1	pressure2	Sex	Age	Altruist	Prosicial	Individualist	Competitive	Income	Creative activities	Gough scale	Freunde	Vorkenntnisse	SE unterdurchschnittlich	SE durchschnitt	SE ueberdurchschnittlich	Gewissenhaftigkeit	Vertraeglichkeit	Neurotizismus	Extraversion	Offenheit	Tendency to forgive	WiWi	SoWi	NaWi	Recht	GeWi	Switching point	Spillover: SE slider uD	Spillover: SE slider D	Spillover: SE slider ueD	Spillover: SE kreativ uD	Spillover: SE kreativ D	Spillover: SE kreativ ueD	Slider Interessant	Kreativ Interessant	P_Subj_1_1	P_Subj_2_1	P_Subj_3_1	P_Subj_4_1	P_Subj_5_1	P_Subj_6_1	P_Subj_7_1	P_Subj_8_1	P_Subj_9_1	P_Subj_10_1	P_Subj_11_1	P_Subj_Durchschnitt_1	P_Subj_1_2	P_Subj_2_2	P_Subj_3_2	P_Subj_4_2	P_Subj_5_2	P_Subj_6_2	P_Subj_7_2	P_Subj_8_2	P_Subj_9_2	P_Subj_10_2	P_Subj_11_2	P_Subj_Durchschnitt_2	P_Subj_1_3	P_Subj_2_3	P_Subj_3_3	P_Subj_4_3	P_Subj_5_3	P_Subj_6_3	P_Subj_7_3	P_Subj_8_3	P_Subj_9_3	P_Subj_10_3	P_Subj_11_3	P_Subj_Durchschnitt_3
62	120823_0854	120823	0	0	1	08:00	12082314621702	S62	62	10	702	4				14	slider_feedback	1	1	0	0	0	0	0	8	1	0	1	0		0	0	1	0	0	0	0		27	27	0		28	28	0		33	33	0																							1	1		0	0	0	0	0	27	28	33	0	0	0	0	0	0.000	0.000	20.0															0	24	0	0	0	0	1500	1	0	0	0	0	1	0	3	9	2	7	18	10	0	0	0	0	1																																													
62	120823_0854	120823	0	0	1	08:00	12082314620703	S62	62	10	703	4				14	slider_feedback	1	1	0	0	0	0	0	9	0	1	1	0		0	0	1	0	0	0	0		39	39	0		39	39	0		29	29	2																							1			0	0	1	1	1	39	39	29	75	150	300	300	825	0.367	0.000	15.6															1	20	0	0	1	0	400	1	0	0	0	0	0	1	7	11	7	9	14	7	1	0	0	0	0	6																																												
62	120823_0854	120823	0	0	1	08:00	12082314620704	S62	62	10	704	4				14	slider_feedback	1	1	0	0	0	0	0	10	0	1	2	0		0	0	1	0	0	0	0		22	22	2		35	35	0		4	4	7																							1			0	0	1	1	1	22	35	4	75	150	225	300	750	0.333	0.000	12.5															0	23	0	0	1	0	400	0	0	0	0	0	0	1	9	7	10	9	18	11	0	0	0	0	1	7																																												
62	120823_0854	120823	0	0	1	08:00	12082314620705	S62	62	10	705	4				14	slider_feedback	1	1	0	0	0	0	0	11	0	1	2	0		0	0	1	0	0	0	0		15	15	3		14	14	3		8	8	5																							1			0	0	0	0	0	15	14	8	75	75	225	300	675	0.300	0.000	17.6															0	23	0	0	1	0	350	1	0	0	0	1	0	0	5	9	8	11	19	13	0	1	0	0	1	4																																												
63	120823_1106	120823	0	0	1	11:00	12082311630706	S63	63	10	706	1				11	slider_control	1	1	0	0	0	0	0	2	0	1	2	0		0	0	0	1	0	0	0		3	3	8		3	3	8		3	3	8																							1			0	0	0	0	0	3	3	3	75	75	150	300	600	0.267	0.000	14.3															0	29	0	0	1	0	1200	0	8	0	0	0	1	0	0	-3	6	-2	12	-12	0	0	0	1	0	5																																												
63	120823_1106	120823	0	0	1	11:00	12082311630707	S63	63	10	707	1				11	slider_control	1	1	0	0	0	0	0	3	0	1	2	0		0	0	0	1	0	0	0		6	6	7		3	3	8		3	3	8																							1			0	0	0	0	0	6	3	3	75	0	75	0	150	0.067	-0.333	14.0															0	24	0	0	1	0	200	0	5	0	0	0	1	0	8	13	7	10	18	17	0	1	1	0	0	7																																												
63	120823_1106	120823	0	0	1	11:00	12082311631708	S63	63	10	708	1				11	slider_control	1	1	0	0	0	0	0	4	1	0	2	0		0	0	0	1	0	0	0		30	30	0		0	0	4		33	33	0																							1			0	0	0	0	0	30	0	33	0	0	0	0	0	0.000	0.000	14.7															0	21	0	0	0	0	800	0	5	0	0	0	1	0	10	8	4	7	12	8	1	0	0	0	0																																													
63	120823_1106	120823	0	0	1	11:00	12082311630709	S63	63	10	709	1				11	slider_control	1	1	0	0	0	0	0	5	0	1	1	0		0	0	0	1	0	0	0		8	8	4		15	15	0		9	9	5																							1			0	0	0	0	0	8	15	9	0	75	150	300	525	0.233	0.333	12.9															0	52	0	0	1	0	1000	0	2	0	0	1	0	0	2	9	-2	7	13	13	0	1	1	0	0	6																																												
63	120823_1106	120823	0	0	1	11:00	12082311631710	S63	63	10	710	1				11	slider_control	1	1	0	0	0	0	0	6	1	0	1	0		0	0	0	1	0	0	0		29	29	0		27	27	0		36	36	0																							1			0	0	0	0	0	29	27	36	0	0	0	0	0	0.000	0.000	14.2															0	24	0	0	0	0	100	1	4	0	0	0	1	0	9	4	13	2	21	9	1	0	0	0	0																																													
63	120823_1106	120823	0	0	1	11:00	12082311630711	S63	63	10	711	1				11	slider_control	1	1	0	0	0	0	0	7	0	1	1	0		0	0	0	1	0	0	0		12	12	5		17	17	4		6	6	7																							1			0	0	0	1	0	12	17	6	75	150	675	900	1800	0.800	0.667	12.8															1	24	0	1	0	0	1000	0	0	0	0	0	1	0	3	1	9	7	13	6	1	0	0	0	0	7																																												
63	120823_1106	120823	0	0	1	11:00	12082311630712	S63	63	10	712	1				11	slider_control	1	1	0	0	0	0	0	8	0	1	2	0		0	0	0	1	0	0	0		11	11	5		15	15	3		12	12	5																							1			0	0	0	0	0	11	15	12	150	225	300	450	1125	0.500	-0.167	13.6															0	24	0	1	0	0	550	1	2	0	0	0	1	0	9	10	7	8	18	12	0	1	0	0	1	5																																												
63	120823_1106	120823	0	0	1	11:00	12082311630713	S63	63	10	713	1				11	slider_control	1	1	0	0	0	0	0	9	0	1	1	0		0	0	0	1	0	0	0		3	3	8		13	13	5		9	9	6																							1			0	0	0	1	1	3	13	9	75	225	225	375	900	0.400	0.083	15.0															0	22	0	0	1	0	0	1	5	0	1	0	1	0	7	10	4	11	18	10	0	0	0	1	0	7																																												
63	120823_1106	120823	0	0	1	11:00	12082311630714	S63	63	10	714	1				11	slider_control	1	1	0	0	0	0	0	10	0	1	2	0		0	0	0	1	0	0	0		30	30	0		29	29	0		35	35	0																							1			0	0	0	1	1	30	29	35	75	75	150	225	525	0.233	-0.083	14.0															0	21	0	0	1	0	400	0	9	0	0	0	1	0	5	1	6	0	11	-1	0	0	0	1	0	6																																												
63	120823_1106	120823	0	0	1	11:00	12082311630715	S63	63	10	715	1				11	slider_control	1	1	0	0	0	0	0	11	0	1	1	0		0	0	0	1	0	0	0		18	18	2		24	24	0		10	10	5																							1			0	0	0	1	1	18	24	10	150	225	375	450	1200	0.533	-0.167	14.4															0	25	0	0	1	0	500	1	10	0	0	0	1	0	11	12	-2	8	20	6	0	1	0	0	1	6																																												
64	120823_1350	120823	0	0	1	13:00	12082314640716	S64	64	10	716	4				14	slider_feedback	1	1	0	0	0	0	0	2	0	1	1	0		0	0	1	0	0	0	0		25	25	0		35	35	0		28	28	0																							1			0	0	1	1	0	25	35	28	0	0	0	0	0	0.000	0.000	15.0															0	22	0	0	1	0	400	0	-1	0	0	0	1	0	2	8	6	2	13	11	1	0	0	0	0	5																																												
64	120823_1350	120823	0	0	1	13:00	12082314640717	S64	64	10	717	4				14	slider_feedback	1	1	0	0	0	0	0	3	0	1	1	0		0	0	1	0	0	0	0		26	26	1		36	36	0		34	34	0																							1			0	0	1	1	1	26	36	34	0	75	150	225	450	0.200	0.250	12.1															0	24	0	0	1	0	800	0	4	0	0	0	1	0	-2	-3	3	-4	3	15	1	0	0	0	0	8																																												
64	120823_1350	120823	0	0	1	13:00	12082314641718	S64	64	10	718	4				14	slider_feedback	1	1	0	0	0	0	0	4	1	0	1	0		0	0	1	0	0	0	0		40	40	0		44	44	0		20	20	1																							1	2		0	0	0	0	0	40	44	20	0	0	0	0	0	0.000	0.000	23.3															1	23	0	0	0	0	650	0	5	0	0	0	0	1	2	6	11	9	7	4	1	0	0	0	0																																													
64	120823_1350	120823	0	0	1	13:00	12082314640719	S64	64	10	719	4				14	slider_feedback	1	1	0	0	0	0	0	5	0	1	2	0		0	0	1	0	0	0	0		8	8	7		3	3	8		0	0	9																							1			0	0	0	1	1	8	3	0	75	150	300	375	900	0.400	0.083	13.2															1	20	0	0	1	0	300	0	5	1	1	0	0	1	8	2	3	12	16	7	1	0	0	0	0	6																																												
64	120823_1350	120823	0	0	1	13:00	12082314640720	S64	64	10	720	4				14	slider_feedback	1	1	0	0	0	0	0	6	0	1	1	0		0	0	1	0	0	0	0		27	27	0		33	33	0		32	32	0																							1			0	0	0	0	0	27	33	32	150	150	375	450	1125	0.500	-0.167	21.0															0	21	0	1	0	0	300	0	1	1	0	0	1	0	7	11	9	3	12	11	0	0	1	0	0	6																																												
64	120823_1350	120823	0	0	1	13:00	12082314640721	S64	64	10	721	4				14	slider_feedback	1	1	0	0	0	0	0	7	0	1	2	0		0	0	1	0	0	0	0		18	18	4		22	22	4		11	11	6																							1			0	0	1	1	0	18	22	11	0	0	75	300	375	0.167	0.333	12.7															0	23	0	0	1	0	400	1	6	0	0	0	0	1	-2	-4	7	-1	6	-16	0	1	0	0	0	6																																												
64	120823_1350	120823	0	0	1	13:00	12082314640722	S64	64	10	722	4				14	slider_feedback	1	1	0	0	0	0	0	8	0	1	2	0		0	0	1	0	0	0	0		29	29	1		34	34	0		33	33	0																							1			0	0	1	0	0	29	34	33	0	75	75	150	300	0.133	0.167	21.1															0	27	0	0	1	0	400	1	4	0	0	0	1	0	7	10	6	3	17	1	1	0	0	0	0	7																																												
64	120823_1350	120823	0	0	1	13:00	12082314641723	S64	64	10	723	4				14	slider_feedback	1	1	0	0	0	0	0	9	1	0	2	0		0	0	1	0	0	0	0		13	13	2		16	16	3		22	22	2																							1	1		0	0	0	0	0	13	16	22	0	0	0	0	0	0.000	0.000	15.2															0	28	0	0	0	0	1100	1	7	0	0	0	0	1	9	9	2	7	20	10	1	0	0	0	0																																													
64	120823_1350	120823	0	0	1	13:00	12082314640724	S64	64	10	724	4				14	slider_feedback	1	1	0	0	0	0	0	10	0	1	1	0		0	0	1	0	0	0	0		19	19	3		20	20	3		10	10	6																							1			0	0	0	0	0	19	20	10	75	225	300	450	1050	0.467	0.167	21.6															0	22	0	1	0	0	200	1	3	1	0	0	1	0	8	6	8	4	16	7	0	1	1	0	0	5																																												
64	120823_1350	120823	0	0	1	13:00	12082314640725	S64	64	10	725	4				14	slider_feedback	1	1	0	0	0	0	0	11	0	1	2	0		0	0	1	0	0	0	0		1	1	8		2	2	8		3	3	8																							1			0	0	0	0	0	1	2	3	75	225	375	450	1125	0.500	0.167	13.2															1	30	0	1	0	0	800	1	4	1	0	1	0	0	8	7	4	2	16	7	0	1	0	1	0	6																																												
65	120823_1517	120823	0	0	1	15:00	12082313650726	S65	65	5	726	3				13	slider_tournament	1	1	0	0	0	0	0	2	0	0	1	0		0	1	0	0	0	0	0		0	0	8		36	36	0		24	24	3																							0			0	0	0	1	1	0	36	24	75	225	300	375	975	0.433	0.083	14.1															1	23	0	0	1	0	605	0	-3	0	0	0	1	0	9	4	4	4	15	6	1	0	0	0	0	6																																												
65	120823_1517	120823	0	0	1	15:00	12082313650727	S65	65	5	727	3				13	slider_tournament	1	1	0	0	0	0	0	3	0	0	1	0		0	1	0	0	0	0	0		13	13	5		5	5	7		7	7	7																							0			0	0	0	0	0	13	5	7	75	225	450	600	1350	0.600	0.333	10.0															0	24	0	0	1	0	900	0	0	0	0	1	0	0	4	9	6	9	15	5	1	0	0	0	0	6																																												
65	120823_1517	120823	0	0	1	15:00	12082313650728	S65	65	5	728	3				13	slider_tournament	1	1	0	0	0	0	0	4	0	0	1	0		0	1	0	0	0	0	0		31	31	2		45	45	0		51	51	0																							0			0	0	0	1	1	31	45	51	75	150	300	450	975	0.433	0.167	11.6															0	25	0	0	1	0	700	0	4	0	0	0	1	0	6	9	5	12	14	7	1	0	0	0	1	6																																												
65	120823_1517	120823	0	0	1	15:00	12082313651729	S65	65	5	729	3				13	slider_tournament	1	1	0	0	0	0	0	5	1	0	1	0		0	1	0	0	0	0	0		27	27	0		36	36	0		31	31	0																							0		1	0	0	0	0	0	27	36	31	0	0	0	0	0	0.000	0.000	25.6															0	24	0	0	0	0	500	1	7	0	0	0	1	0	11	11	2	4	19	17	0	1	0	0	0																																													
65	120823_1517	120823	0	0	1	15:00	12082313650730	S65	65	5	730	3				13	slider_tournament	1	1	0	0	0	0	0	6	0	0	1	0		0	1	0	0	0	0	0		35	35	0		41	41	0		44	44	0																							0			0	0	0	0	0	35	41	44	75	150	225	300	750	0.333	0.000	14.0															0	22	0	1	0	0	250	1	3	0	0	0	1	0	3	10	-2	1	15	17	0	0	1	0	0	5																																												
66	120920_0833	120920	1	0	0	08:00	12092003661731	C66	66	10	731	3				23	creative_tournament	0	0	1	0	0	0	0	2	1	0	2	1		0	1	0	0	0	0	0		24	24	0		23	23	0		15	15	0	7	8	6	21	0	2	0	2	7	9	6	22	10	6	3	19	7	10	6	0	0	0	0		4	0	0	0	0	0	24	23	15	0	0	0	0	0	0.000	0.000	14.8															1	24	0	0	0	0	200	1	8	0	0	0	1	0	5	7	2	8	19	5	0	0	1	0	0										1	1	10	5	9	0	0	2	3	2	4	2.55	3	1	7	2	10	3	1	1	1	1	2	1.7	2	2	6	3	7	1	0	0	1	1	0	0.6
66	120920_0833	120920	1	0	0	08:00	12092003660732	C66	66	10	732	3				23	creative_tournament	0	0	1	0	0	0	0	3	0	1	1	1		0	1	0	0	0	0	0		8	8	7		36	36	0		16	16	7	3	13	7	23	0	1	1	2	3	12	7	22	2	11	2	15	3	14	8	0	0	0	1			1	0	0	1	1	8	36	16	0	0	0	0	0	0.000	0.000	20.7															0	23	0	0	1	0	200	0	4	1	0	0	0	1	8	3	6	3	18	9	1	0	0	0	1	5									0	0	4	3	3	1	0	1	0	0	1	0.6	4	5	11	8	13	4	1	2	2	0	1	1.85	1	1	6	2	6	2	0	0	0	1	0	0.6
66	120920_0833	120920	1	0	0	08:00	12092003660733	C66	66	10	733	3				23	creative_tournament	0	0	1	0	0	0	0	4	0	0	2	1		0	1	0	0	0	0	0		30	30	3		10	10	5		13	13	5	11	3	4	18	2	3	1	6	10	6	5	21	9	1	4	14	13	6	5	0	1	0	0			0	0	0	0	0	30	10	13	0	225	300	450	975	0.433	0.500	14.7															1	26	0	0	1	0	700	0	1	0	0	0	0	1	7	6	5	1	17	10	1	0	0	0	0	6									0	0	10	7	8	1	0	1	0	0	1	0.6	1	1	1	1	2	0	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0
66	120920_0833	120920	1	0	0	08:00	12092003660734	C66	66	10	734	3				23	creative_tournament	0	0	1	0	0	0	0	5	0	0	2	1		0	1	0	0	0	0	0		11	11	2		3	3	8		10	10	3	4	1	4	9	1	0	0	1	5	1	4	10	2	1	2	5	5	1	4	0	0	0	0			0	0	0	0	0	11	3	10	75	225	300	450	1050	0.467	0.167	11.7															1	22	0	1	0	0	370	0	6	0	0	1	0	0	-1	5	7	-3	12	-9	1	0	0	1	0	4									0	0	0	4	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0.2	1	1	4	2	6	3	1	0	1	1	1	1.2
66	120920_0833	120920	1	0	0	08:00	12092003660735	C66	66	10	735	3				23	creative_tournament	0	0	1	0	0	0	0	6	0	1	1	1		0	1	0	0	0	0	0		30	30	3		54	54	0		25	25	3	11	21	13	45	4	0	1	5	9	15	9	33	10	18	3	31	15	21	14	1	0	0	1			1	0	0	1	1	30	54	25	75	150	300	375	900	0.400	0.083	17.8															0	19	0	1	0	0	350	0	1	0	0	0	1	0	6	4	8	6	13	7	1	0	0	0	0	5									0	0	10	6	8	2	3	6	2	1	5	3.4	3	4	10	11	17	5	2	0	0	0	3	1.65	4	2	12	4	15	2	1	2	0	2	2	1.6
66	120920_0833	120920	1	0	0	08:00	12092003660736	C66	66	10	736	3				23	creative_tournament	0	0	1	0	0	0	0	7	0	1	1	1		0	1	0	0	0	0	0		14	14	7		15	15	5		24	24	5	6	6	8	20	1	1	3	5	7	7	9	23	1	2	7	10	7	7	11	0	1	0	1			0	0	0	0	0	14	15	24	0	0	0	0	0	0.000	0.000	14.4															1	24	0	0	1	0	1100	0	12	1	0	1	0	0	4	6	2	12	12	10	1	0	0	0	0	7									1	1	3	5	3	2	0	0	0	0	1	0.6	0	1	1	2	3	0	0	0	0	1	0	0.2	1	0	8	1	6	0	0	2	2	1	2	1.4
66	120920_0833	120920	1	0	0	08:00	12092003660737	C66	66	10	737	3				23	creative_tournament	0	0	1	0	0	0	0	8	0	0	2	1		0	1	0	0	0	0	0		16	16	2		11	11	7		15	15	5	7	4	6	17	3	3	2	8	7	7	7	21	2	0	2	4	10	7	8	2	1	2	0			0	0	0	1	1	16	11	15	150	225	375	600	1350	0.600	0.000	14.7															1	22	0	0	1	0	1000	0	-2	0	0	1	0	0	8	8	8	9	12	4	1	0	0	0	0	9									1	0	5	2	3	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0.2	1	1	2	3	4	1	0	0	2	1	0	0.8
66	120920_0833	120920	1	0	0	08:00	12092003660738	C66	66	10	738	3				23	creative_tournament	0	0	1	0	0	0	0	9	0	0	2	1		0	1	0	0	0	0	0		3	3	8		0	0	8		0	0	8	1	0	0	1	1	0	0	1	2	0	0	2	0	0	0	0	2	0	0	0	0	0	0			0	0	0	1	1	3	0	0	75	150	225	300	750	0.333	0.000	10.2															1	19	0	1	0	0	0	0	-1	1	0	0	1	0	6	3	6	7	17	3	1	0	0	0	0	6									0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66	120920_0833	120920	1	0	0	08:00	12092003661739	C66	66	10	739	3				23	creative_tournament	0	0	1	0	0	0	0	10	1	0	1	1		0	1	0	0	0	0	0		14	14	0		25	25	0		16	16	0	5	10	7	22	0	0	0	0	5	8	5	18	4	7	4	15	5	10	7	0	0	0	1	1		0	0	0	0	0	14	25	16	0	0	0	0	0	0.000	0.000	19.3															0	18	0	0	0	0	300	0	6	0	0	0	1	0	8	11	7	3	10	10	0	0	1	0	0										0	1	5	4	3	0	0	1	0	0	0	0.2	2	3	6	4	8	3	0	2	0	0	1	1.2	4	4	7	5	9	5	1	0	3	3	1	2.4
66	120920_0833	120920	1	0	0	08:00	12092003660740	C66	66	10	740	3				23	creative_tournament	0	0	1	0	0	0	0	11	0	1	1	1		0	1	0	0	0	0	0		21	21	0		27	27	0		26	26	0	8	11	12	31	1	0	0	1	8	9	10	27	5	7	4	16	9	11	12	0	1	1	1			0	0	0	0	0	21	27	26	75	150	375	600	1200	0.533	0.333	12.0															1	20	0	1	0	0	610	1	3	0	0	0	1	0	2	7	5	10	20	6	1	1	0	0	0	5									2	2	9	7	7	2	1	2	2	1	1	1.6	2	2	4	6	5	5	0	0	3	0	2	2.05	5	4	11	9	14	5	4	2	3	4	0	2.8
67	120920_1217	120920	1	0	0	12:00	12092014670741	S67	67	15	741	4				14	slider_feedback	1	1	0	0	0	0	0	2	0	1	1	1		0	0	1	0	0	0	0		14	14	2		10	10	4		17	17	2																							1			0	0	0	0	0	14	10	17	75	150	225	300	750	0.333	0.000	12.9															0	20	0	0	1	0	0	1	0	0	1	0	1	0	13	11	6	7	20	9	0	1	0	0	0	5																																												
67	120920_1217	120920	1	0	0	12:00	12092014670742	S67	67	15	742	4				14	slider_feedback	1	1	0	0	0	0	0	3	0	1	3	1		0	0	1	0	0	0	0		33	33	1		14	14	5		1	1	8																							1			0	0	1	1	1	33	14	1	75	150	225	375	825	0.367	0.083	14.7															0	23	0	0	1	0	400	0	2	1	0	1	0	0	10	10	8	6	16	9	1	0	0	0	0	6																																												
67	120920_1217	120920	1	0	0	12:00	12092014670743	S67	67	15	743	4				14	slider_feedback	1	1	0	0	0	0	0	4	0	1	2	1		0	0	1	0	0	0	0		13	13	3		4	4	5		2	2	6																							1			0	0	0	0	0	13	4	2	0	75	75	0	150	0.067	0.000	14.0															0	21	0	1	0	0	50	0	1	0	0	1	0	0	4	7	6	6	16	10	1	1	0	0	0	5																																												
67	120920_1217	120920	1	0	0	12:00	12092014671744	S67	67	15	744	4				14	slider_feedback	1	1	0	0	0	0	0	5	1	0	1	1		0	0	1	0	0	0	0		36	36	0		36	36	0		0	0	0																							1	2		0	0	0	0	0	36	36	0	0	0	0	0	0	0.000	0.000	16.6															1	26	0	0	0	0	800	0	3	0	0	0	0	1	12	9	2	6	16	11	1	0	0	0	0																																													
67	120920_1217	120920	1	0	0	12:00	12092014670745	S67	67	15	745	4				14	slider_feedback	1	1	0	0	0	0	0	6	0	1	1	1		0	0	1	0	0	0	0		34	34	0		33	33	0		42	42	0																							1			0	0	1	1	1	34	33	42	75	225	300	450	1050	0.467	0.167	14.0															0	22	0	0	1	0	600	1	3	0	0	0	1	0	-1	-1	7	-1	8	9	1	0	0	0	1	5																																												
67	120920_1217	120920	1	0	0	12:00	12092014670746	S67	67	15	746	4				14	slider_feedback	1	1	0	0	0	0	0	7	0	1	2	1		0	0	1	0	0	0	0		1	1	8		1	1	8		1	1	8																							1			0	0	0	0	0	1	1	1	0	150	225	300	675	0.300	0.300	14.1															0	43	0	0	1	0	1000	1	8	1	0	1	0	0	9	8	0	10	16	7	0	1	0	0	0	4																																												
67	120920_1217	120920	1	0	0	12:00	12092014671747	S67	67	15	747	4				14	slider_feedback	1	1	0	0	0	0	0	8	1	0	2	1		0	0	1	0	0	0	0		35	35	0		42	42	0		40	40	0																							1	2		0	0	0	0	0	35	42	40	0	0	0	0	0	0.000	0.000	16.1															0	20	0	0	0	0	400	0	8	0	0	0	1	0	8	7	4	1	13	7	0	1	0	0	1																																													
67	120920_1217	120920	1	0	0	12:00	12092014670748	S67	67	15	748	4				14	slider_feedback	1	1	0	0	0	0	0	9	0	1	1	1		0	0	1	0	0	0	0		8	8	6		12	12	5		6	6	7																							1			0	0	1	1	0	8	12	6	0	75	75	375	525	0.233	0.375	12.9															0	20	0	0	1	0	720	0	2	1	0	0	1	0	8	10	4	3	21	9	1	0	0	0	0	3																																												
67	120920_1217	120920	1	0	0	12:00	12092014670749	S67	67	15	749	4				14	slider_feedback	1	1	0	0	0	0	0	10	0	1	3	1		0	0	1	0	0	0	0		3	3	7		3	3	6		3	3	6																							1			0	0	0	1	1	3	3	3	75	150	150	150	525	0.233	-0.183	15.0															0	19	0	0	1	0	400	0	0	1	0	1	0	0	9	7	6	9	9	7	1	0	0	0	0	8																																												
67	120920_1217	120920	1	0	0	12:00	12092014670750	S67	67	15	750	4				14	slider_feedback	1	1	0	0	0	0	0	11	0	1	3	1		0	0	1	0	0	0	0		0	0	8		3	3	8		0	0	8																							1			0	0	0	0	0	0	3	0	0	0	0	0	0	0.000	0.000	14.1															1	26	0	0	1	0	200	1	6	0	0	1	0	0	4	11	5	3	21	5	0	0	0	0	1	3																																												
67	120920_1217	120920	1	0	0	12:00	12092014670751	S67	67	15	751	4				14	slider_feedback	1	1	0	0	0	0	0	12	0	1	1	1		0	0	1	0	0	0	0		8	8	5		7	7	6		0	0	8																							1			0	0	0	0	0	8	7	0	75	150	225	0	450	0.200	-0.333	14.3															0	19	0	0	1	0	0	1	-1	1	0	1	0	0	0	6	1	6	16	7	0	0	0	1	0	6																																												
67	120920_1217	120920	1	0	0	12:00	12092014670752	S67	67	15	752	4				14	slider_feedback	1	1	0	0	0	0	0	13	0	1	2	1		0	0	1	0	0	0	0		26	26	2		34	34	1		21	21	3																							1			0	0	1	1	1	26	34	21	75	225	300	450	1050	0.467	0.117	14.3															1	19	0	0	1	0	400	1	7	0	0	0	0	1	9	10	-1	13	19	12	1	1	0	0	1	4																																												
67	120920_1217	120920	1	0	0	12:00	12092014670753	S67	67	15	753	4				14	slider_feedback	1	1	0	0	0	0	0	14	0	1	3	1		0	0	1	0	0	0	0		24	24	0		23	23	0		29	29	0																							1			0	0	1	0	0	24	23	29	0	75	150	225	450	0.200	0.225	13.0															1	24	0	0	1	0	400	0	2	1	0	0	0	1	7	9	10	8	17	5	1	0	0	0	0	6																																												
67	120920_1217	120920	1	0	0	12:00	12092014671754	S67	67	15	754	4				14	slider_feedback	1	1	0	0	0	0	0	15	1	0	3	1		0	0	1	0	0	0	0		26	26	0		24	24	0		25	25	0																							1	1		0	0	0	0	0	26	24	25	0	0	0	0	0	0.000	0.000	13.8															0	19	0	0	0	0	1000	1	2	1	0	0	1	0	9	10	10	8	16	9	1	0	0	0	0																																													
67	120920_1217	120920	1	0	0	12:00	12092014670755	S67	67	15	755	4				14	slider_feedback	1	1	0	0	0	0	0	16	0	1	2	1		0	0	1	0	0	0	0		20	20	1		28	28	0		30	30	0																							1			0	0	1	1	0	20	28	30	75	225	300	375	975	0.433	0.042	12.1															1	21	0	0	1	0	350	1	7	0	0	0	1	0	5	8	3	12	18	12	1	0	0	0	0	6																																												
68	120920_1351	120920	1	0	0	13:00	12092003680756	C68	68	15	756	3				23	creative_tournament	0	0	1	0	0	0	0	2	0	0	2	1		0	1	0	0	0	0	0		6	6	8		4	4	8		4	4	8	2	2	2	6	0	0	0	0	2	2	2	6	2	0	0	2	2	2	2	0	0	0	0			0	0	0	1	1	6	4	4	0	75	75	75	225	0.100	0.083	12.2															0	19	0	0	1	0	0	0	4	0	0	1	0	0	9	5	7	8	7	0	1	0	0	0	0	7									1	1	1	2	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	1	3	1	1	1	1	2	1	1.2
68	120920_1351	120920	1	0	0	13:00	12092003681757	C68	68	15	757	3				23	creative_tournament	0	0	1	0	0	0	0	3	1	0	2	1		0	1	0	0	0	0	0		23	23	2		21	21	0		36	36	1	9	10	15	34	1	1	1	3	8	9	13	30	6	2	8	16	10	11	16	0	0	1	0		1	0	0	0	0	0	23	21	36	0	0	0	0	0	0.000	0.000	18.2															0	21	0	0	0	0	600	0	6	0	0	0	1	0	6	10	9	8	18	11	1	1	0	0	0										0	0	8	5	3	0	1	0	0	0	0	0	1	2	5	6	4	4	0	1	1	1	1	1.6	6	5	11	10	17	6	3	0	3	2	0	2.2
